id,url,name,type,language,genres,status,runtime,premiered,officialSite,schedule,rating,weight,network,webChannel,externals,image,summary,updated,_links
1,http://www.tvmaze.com/shows/1/under-the-dome,Under the Dome,Scripted,English,"['Drama', 'Science-Fiction', 'Thriller']",Ended,60.0,2013-06-24,http://www.cbs.com/shows/under-the-dome/,"{'time': '22:00', 'days': ['Thursday']}",{'average': 6.5},97,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 25988, 'thetvdb': 264492, 'imdb': 'tt1553656'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/81/202627.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/81/202627.jpg'}","<p><b>Under the Dome</b> is the story of a small town that is suddenly and inexplicably sealed off from the rest of the world by an enormous transparent dome. The town's inhabitants must deal with surviving the post-apocalyptic conditions while searching for answers about the dome, where it came from and if and when it will go away.</p>",1573667713,"{'self': {'href': 'http://api.tvmaze.com/shows/1'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/185054'}}"
2,http://www.tvmaze.com/shows/2/person-of-interest,Person of Interest,Scripted,English,"['Action', 'Crime', 'Science-Fiction']",Ended,60.0,2011-09-22,http://www.cbs.com/shows/person_of_interest/,"{'time': '22:00', 'days': ['Tuesday']}",{'average': 8.9},95,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 28376, 'thetvdb': 248742, 'imdb': 'tt1839578'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/163/407679.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/163/407679.jpg'}","<p>You are being watched. The government has a secret system, a machine that spies on you every hour of every day. I know because I built it. I designed the Machine to detect acts of terror but it sees everything. Violent crimes involving ordinary people. People like you. Crimes the government considered ""irrelevant"". They wouldn't act so I decided I would. But I needed a partner. Someone with the skills to intervene. Hunted by the authorities, we work in secret. You'll never find us. But victim or perpetrator, if your number is up, we'll find you.</p>",1588773151,"{'self': {'href': 'http://api.tvmaze.com/shows/2'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/659372'}}"
3,http://www.tvmaze.com/shows/3/bitten,Bitten,Scripted,English,"['Drama', 'Horror', 'Romance']",Ended,60.0,2014-01-11,http://bitten.space.ca/,"{'time': '22:00', 'days': ['Friday']}",{'average': 7.5},88,"{'id': 7, 'name': 'CTV Sci-Fi Channel', 'country': {'name': 'Canada', 'code': 'CA', 'timezone': 'America/Halifax'}}",,"{'tvrage': 34965, 'thetvdb': 269550, 'imdb': 'tt2365946'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/15.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/15.jpg'}","<p>Based on the critically acclaimed series of novels from Kelley Armstrong. Set in Toronto and upper New York State, <b>Bitten</b> follows the adventures of 28-year-old Elena Michaels, the world's only female werewolf. An orphan, Elena thought she finally found her ""happily ever after"" with her new love Clayton, until her life changed forever. With one small bite, the normal life she craved was taken away and she was left to survive life with the Pack.</p>",1603936716,"{'self': {'href': 'http://api.tvmaze.com/shows/3'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/631862'}}"
4,http://www.tvmaze.com/shows/4/arrow,Arrow,Scripted,English,"['Drama', 'Action', 'Science-Fiction']",Ended,60.0,2012-10-10,http://www.cwtv.com/shows/arrow,"{'time': '21:00', 'days': ['Tuesday']}",{'average': 7.4},98,"{'id': 5, 'name': 'The CW', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30715, 'thetvdb': 257655, 'imdb': 'tt2193021'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/213/534017.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/213/534017.jpg'}","<p>After a violent shipwreck, billionaire playboy Oliver Queen was missing and presumed dead for five years before being discovered alive on a remote island in the Pacific. He returned home to Starling City, welcomed by his devoted mother Moira, beloved sister Thea and former flame Laurel Lance. With the aid of his trusted chauffeur/bodyguard John Diggle, the computer-hacking skills of Felicity Smoak and the occasional, reluctant assistance of former police detective, now beat cop, Quentin Lance, Oliver has been waging a one-man war on crime.</p>",1610268322,"{'self': {'href': 'http://api.tvmaze.com/shows/4'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1744752'}}"
5,http://www.tvmaze.com/shows/5/true-detective,True Detective,Scripted,English,"['Drama', 'Crime', 'Thriller']",To Be Determined,60.0,2014-01-12,http://www.hbo.com/true-detective,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.3},97,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 31369, 'thetvdb': 270633, 'imdb': 'tt2356777'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/178/445621.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/178/445621.jpg'}",<p>Touch darkness and darkness touches you back. <b>True Detective</b> centers on troubled cops and the investigations that drive them to the edge. Each season features a new cast and a new case.</p>,1612060351,"{'self': {'href': 'http://api.tvmaze.com/shows/5'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1590271'}}"
6,http://www.tvmaze.com/shows/6/the-100,The 100,Scripted,English,"['Action', 'Adventure', 'Science-Fiction']",Ended,60.0,2014-03-19,http://www.cwtv.com/shows/the-100/,"{'time': '20:00', 'days': ['Wednesday']}",{'average': 7.7},100,"{'id': 5, 'name': 'The CW', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 34770, 'thetvdb': 268592, 'imdb': 'tt2661044'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/257/642675.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/257/642675.jpg'}","<p>Ninety-seven years ago, nuclear Armageddon decimated planet Earth, destroying civilization. The only survivors were the 400 inhabitants of 12 international space stations that were in orbit at the time. Three generations have been born in space, the survivors now number 4,000, and resources are running out on their dying ""Ark"" - the 12 stations now linked together and repurposed to keep the survivors alive. Draconian measures including capital punishment and population control are the order of the day, as the leaders of the Ark take ruthless steps to ensure their future, including secretly exiling a group of 100 juvenile prisoners to the Earth's surface to test whether it's habitable.</p>",1601577688,"{'self': {'href': 'http://api.tvmaze.com/shows/6'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1913280'}}"
7,http://www.tvmaze.com/shows/7/homeland,Homeland,Scripted,English,"['Drama', 'Thriller', 'Espionage']",Ended,60.0,2011-10-02,http://www.sho.com/sho/homeland/home,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.2},97,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 27811, 'thetvdb': 247897, 'imdb': 'tt1796960'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/230/575652.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/230/575652.jpg'}","<p>The winner of 6 Emmy Awards including Outstanding Drama Series, <b>Homeland</b> is an edge-of-your-seat sensation. Marine Sergeant Nicholas Brody is both a decorated hero and a serious threat. CIA officer Carrie Mathison is tops in her field despite being bipolar. The delicate dance these two complex characters perform, built on lies, suspicion, and desire, is at the heart of this gripping, emotional thriller in which nothing short of the fate of our nation is at stake.</p>",1590059677,"{'self': {'href': 'http://api.tvmaze.com/shows/7'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1801029'}}"
8,http://www.tvmaze.com/shows/8/glee,Glee,Scripted,English,"['Drama', 'Music', 'Romance']",Ended,60.0,2009-05-19,http://www.fox.com/glee,"{'time': '21:00', 'days': ['Tuesday']}",{'average': 6.8},87,"{'id': 4, 'name': 'FOX', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 21704, 'thetvdb': 83610, 'imdb': 'tt1327801'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/73.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/73.jpg'}","<p><b>Glee </b>is a musical comedy about a group of ambitious and talented young adults in search of strength, acceptance and, ultimately, their voice.</p>",1596170118,"{'self': {'href': 'http://api.tvmaze.com/shows/8'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/142185'}}"
9,http://www.tvmaze.com/shows/9/revenge,Revenge,Scripted,English,"['Drama', 'Thriller', 'Mystery']",Ended,60.0,2011-09-21,,"{'time': '22:00', 'days': ['Sunday']}",{'average': 7.8},89,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 28387, 'thetvdb': 248837, 'imdb': 'tt1837642'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/82/206879.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/82/206879.jpg'}","<p>This is not a story about forgiveness; <b>Revenge</b> is a show about retribution. Meet Emily Thorne, the newest resident of The Hamptons. When she was a little girl (and known as Amanda Clarke) her father, David Clarke, was framed for a horrific crime and subsequently sent to prison. While serving his time, the conspirators plotted and murdered David in order to prevent the truth from coming out. Emily is now back with a new identity and ready to take vengeance on the people that murdered her father and stole her childhood.</p>",1577712742,"{'self': {'href': 'http://api.tvmaze.com/shows/9'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/154117'}}"
10,http://www.tvmaze.com/shows/10/grimm,Grimm,Scripted,English,"['Drama', 'Crime', 'Supernatural']",Ended,60.0,2011-10-28,http://www.nbc.com/grimm,"{'time': '20:00', 'days': ['Friday']}",{'average': 8.5},91,"{'id': 1, 'name': 'NBC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 28352, 'thetvdb': 248736, 'imdb': 'tt1830617'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/69/174906.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/69/174906.jpg'}","<p><b>Grimm </b>is a drama series inspired by the classic Grimm Brothers' Fairy Tales. After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms"", he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.</p>",1609475179,"{'self': {'href': 'http://api.tvmaze.com/shows/10'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1009811'}}"
11,http://www.tvmaze.com/shows/11/gotham,Gotham,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,60.0,2014-09-22,http://www.fox.com/gotham,"{'time': '20:00', 'days': ['Thursday']}",{'average': 7.7},95,"{'id': 4, 'name': 'FOX', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 38049, 'thetvdb': 274431, 'imdb': 'tt3749900'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/189/474715.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/189/474715.jpg'}","<p>The good. The evil. The beginning.</p><p>Everyone knows the name Commissioner Gordon. He is one of the crime world's greatest foes, a man whose reputation is synonymous with law and order. But what is known of Gordon's story and his rise from rookie detective to Police Commissioner? What did it take to navigate the multiple layers of corruption that secretly ruled Gotham City, the spawning ground of the world's most iconic villains? And what circumstances created them – the larger-than-life personas who would become Catwoman, The Penguin, The Riddler, Two-Face and The Joker?</p><p><b>Gotham </b>is an origin story of the great DC Comics Super-Villains and vigilantes, revealing an entirely new chapter that has never been told. It follows one cop's rise through a dangerously corrupt city teetering between good and evil, and chronicles the birth of one of the most popular super heroes of our time.</p>",1606329975,"{'self': {'href': 'http://api.tvmaze.com/shows/11'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1616387'}}"
12,http://www.tvmaze.com/shows/12/lost-girl,Lost Girl,Scripted,English,"['Drama', 'Fantasy', 'Horror']",Ended,60.0,2010-09-12,http://www.showcase.ca/lostgirl,"{'time': '22:00', 'days': ['Sunday']}",{'average': 8.1},80,"{'id': 6, 'name': 'Showcase', 'country': {'name': 'Canada', 'code': 'CA', 'timezone': 'America/Halifax'}}",,"{'tvrage': 26401, 'thetvdb': 182061, 'imdb': 'tt1429449'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/137.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/137.jpg'}","<p><b>Lost Girl</b> follows supernatural seductress Bo, a Succubus who feeds on the sexual energy of humans. Growing up with human parents, Bo had no reason to believe she was anything other than the girl next door — until she drained her boyfriend to death in their first sexual encounter. Now she has hit the road alone and afraid. <br /> She discovers she is one of the Fae, creatures of legend and folklore, who pass as humans while feeding off them secretly and in different ways, as they have for millennia. Relieved yet horrified to find out that she is not alone, Bo decides to take the middle path between the humans and the Fae while embarking on a personal mission to unlock the secrets of her origin.</p><p>With the help of her human sidekick, Kenzi, and Dyson, a sexy police detective, Bo takes on a challenge every week helping a Fae or human client who comes to her to solve a mystery, or to right a wrong.</p>",1587112172,"{'self': {'href': 'http://api.tvmaze.com/shows/12'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/316120'}}"
13,http://www.tvmaze.com/shows/13/the-flash,The Flash,Scripted,English,"['Drama', 'Action', 'Science-Fiction']",Running,60.0,2014-10-07,http://www.cwtv.com/shows/the-flash/,"{'time': '20:00', 'days': ['Tuesday']}",{'average': 7.8},99,"{'id': 5, 'name': 'The CW', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 36939, 'thetvdb': 279121, 'imdb': 'tt3107288'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/267/669878.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/267/669878.jpg'}","<p>After a particle accelerator causes a freak storm, CSI Investigator Barry Allen is struck by lightning and falls into a coma. Months later he awakens with the power of super speed, granting him the ability to move through Central City like an unseen guardian angel. Though initially excited by his newfound powers, Barry is shocked to discover he is not the only ""meta-human"" who was created in the wake of the accelerator explosion -- and not everyone is using their new powers for good. Barry partners with S.T.A.R. Labs and dedicates his life to protect the innocent. For now, only a few close friends and associates know that Barry is literally the fastest man alive, but it won't be long before the world learns what Barry Allen has become...The Flash!</p>",1612319523,"{'self': {'href': 'http://api.tvmaze.com/shows/13'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1808699'}, 'nextepisode': {'href': 'http://api.tvmaze.com/episodes/1960530'}}"
14,http://www.tvmaze.com/shows/14/continuum,Continuum,Scripted,English,"['Drama', 'Crime', 'Science-Fiction']",Ended,60.0,2012-05-27,http://www.showcase.ca/Continuum,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.2},87,"{'id': 6, 'name': 'Showcase', 'country': {'name': 'Canada', 'code': 'CA', 'timezone': 'America/Halifax'}}",,"{'tvrage': 30789, 'thetvdb': 258171, 'imdb': 'tt1954347'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/184.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/184.jpg'}","<p><b>Continuum </b>is a one-hour police drama centered on Kiera Cameron, a regular cop from 65 years in the future who finds herself trapped in present day Vancouver. She is alone, a stranger in a strange land, and has eight of the most ruthless criminals from the future, known as Liber8, loose in the city.</p><p>Lucky for Kiera, through the use of her CMR (cellular memory recall), a futuristic liquid chip technology implanted in her brain, she connects with Alec Sadler, a seventeen-year-old tech genius. When Kiera calls and Alec answers, a very unique partnership begins.</p><p>Kiera's first desire is to get ""home."" But until she figures out a way to do that, she must survive in our time period and use all the resources available to her to track and capture the terrorists before they alter history enough to change the course of the future. After all, what's the point of going back if the future isn't the one you left?</p>",1573153509,"{'self': {'href': 'http://api.tvmaze.com/shows/14'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/228308'}}"
15,http://www.tvmaze.com/shows/15/constantine,Constantine,Scripted,English,"['Drama', 'Action', 'Horror']",Ended,60.0,2014-10-24,https://www.nbc.com/constantine,"{'time': '20:00', 'days': ['Friday']}",{'average': 7.5},86,"{'id': 1, 'name': 'NBC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 38109, 'thetvdb': 273690, 'imdb': 'tt3489184'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/154.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/154.jpg'}","<p>Based on the wildly popular comic book series ""Hellblazer"" from DC Comics, seasoned demon hunter and master of the occult John Constantine is armed with a ferocious knowledge of the dark arts and a wickedly naughty wit. He fights the good fight - or at least he did. With his soul already damned to hell, he's decided to abandon his campaign against evil until a series of events thrusts him back into the fray, and he'll do whatever it takes to protect the innocent. With the balance of good and evil on the line‎, <b>Constantine </b>will use his skills to travel the country, find the supernatural terrors that threaten our world and send them back where they belong. After that, who knows... maybe there's hope for him and his soul after all.</p>",1603789444,"{'self': {'href': 'http://api.tvmaze.com/shows/15'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/122719'}}"
16,http://www.tvmaze.com/shows/16/penny-dreadful,Penny Dreadful,Scripted,English,"['Horror', 'Thriller', 'Supernatural']",Ended,60.0,2014-05-11,http://www.sho.com/penny-dreadful,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.3},92,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 34172, 'thetvdb': 265766, 'imdb': 'tt2628232'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/48/122237.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/48/122237.jpg'}","<p>Some of literature's most terrifying characters, including Dr. Frankenstein and his monster, Dorian Gray, and iconic figures from the novel Dracula are lurking in the darkest corners of Victorian London. They are joined by a core of original characters in a complex, frightening new narrative. <b>Penny Dreadful </b>is a psychological thriller filled with dark mystery and suspense, where personal demons from the past can be stronger than vampires, evil spirits and immortal beasts.</p>",1602049308,"{'self': {'href': 'http://api.tvmaze.com/shows/16'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/766196'}}"
18,http://www.tvmaze.com/shows/18/the-amazing-race,The Amazing Race,Reality,English,"['Action', 'Adventure', 'Family']",Running,60.0,2001-09-05,http://www.cbs.com/shows/amazing_race/,"{'time': '20:00', 'days': ['Wednesday']}",{'average': 7.8},98,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 5566, 'thetvdb': 77666, 'imdb': 'tt0285335'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/237/592579.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/237/592579.jpg'}","<p>From athletes and actors to tattoo artists, social workers and musicians - a diverse mix of teams will need to utilize their street smarts and savvy know-how to compete in the race of their lifetime.</p>",1612136477,"{'self': {'href': 'http://api.tvmaze.com/shows/18'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1972370'}}"
19,http://www.tvmaze.com/shows/19/supernatural,Supernatural,Scripted,English,"['Drama', 'Action', 'Supernatural']",Ended,60.0,2005-09-13,http://www.cwtv.com/shows/supernatural,"{'time': '20:00', 'days': ['Thursday']}",{'average': 8.4},99,"{'id': 5, 'name': 'The CW', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 5410, 'thetvdb': 78901, 'imdb': 'tt0460681'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/268/672051.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/268/672051.jpg'}","<p>This haunting series follows the Winchester brothers as they crisscross the lonely and mysterious back roads of the country in their '67 Chevy Impala, hunting down every evil supernatural force they encounter along the way.</p>",1607157153,"{'self': {'href': 'http://api.tvmaze.com/shows/19'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1753661'}}"
20,http://www.tvmaze.com/shows/20/the-strain,The Strain,Scripted,English,"['Drama', 'Horror', 'Thriller']",Ended,60.0,2014-07-13,http://www.fxnetworks.com/thestrain,"{'time': '22:00', 'days': ['Sunday']}",{'average': 7.5},91,"{'id': 13, 'name': 'FX', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 33229, 'thetvdb': 276564, 'imdb': 'tt2654620'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/70/175363.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/70/175363.jpg'}","<p><b>The Strain</b> is a high-concept thriller that tells the story of Dr. Ephraim Goodweather, the head of the Center for Disease Control Canary Team in New York City. He and his team are called upon to investigate a mysterious viral outbreak with hallmarks of an ancient and evil strain of vampirism. As the strain spreads, Goodweather, his team, and an assembly of everyday New Yorkers wage war for the fate of humanity itself.</p>",1604405184,"{'self': {'href': 'http://api.tvmaze.com/shows/20'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1128366'}}"
21,http://www.tvmaze.com/shows/21/the-last-ship,The Last Ship,Scripted,English,"['Drama', 'Action', 'Thriller']",Ended,60.0,2014-06-22,http://www.tntdrama.com/shows/the-last-ship,"{'time': '21:00', 'days': ['Sunday']}",{'average': 7.5},90,"{'id': 14, 'name': 'TNT', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 33158, 'thetvdb': 269533, 'imdb': 'tt2402207'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/164/412464.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/164/412464.jpg'}","<p>Their mission is simple: Find a cure. Stop the virus. Save the world. When a global pandemic wipes out eighty percent of the planet's population, the crew of a lone and unaffected Navy destroyer, the USS Nathan James, must find a way to pull humanity from the brink of extinction.</p>",1598605327,"{'self': {'href': 'http://api.tvmaze.com/shows/21'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1383245'}}"
22,http://www.tvmaze.com/shows/22/true-blood,True Blood,Scripted,English,"['Drama', 'Romance', 'Supernatural']",Ended,60.0,2008-09-07,http://www.hbo.com/true-blood,"{'time': '21:00', 'days': ['Sunday']}",{'average': 7.8},91,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 12662, 'thetvdb': 82283, 'imdb': 'tt0844441'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/236/590987.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/236/590987.jpg'}","<p><b>True Blood </b>is a horror/drama based on a series of novels called <i>The Southern American Vampires Mysteries</i>. It focuses on Sookie Stackhouse and her various encounters with vampires and other supernatural beings. The show is centred in the small town of Bon Temps in Louisiana. The show focuses heavily on the co-existence of humans with vampires. The show also touches on several other controversial issues involving equal rights, violence, discrimination and religion.</p>",1607550453,"{'self': {'href': 'http://api.tvmaze.com/shows/22'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1292'}}"
23,http://www.tvmaze.com/shows/23/once-upon-a-time-in-wonderland,Once Upon a Time in Wonderland,Scripted,English,"['Drama', 'Adventure', 'Fantasy']",Ended,60.0,2013-10-10,,"{'time': '20:00', 'days': ['Thursday']}",{'average': 6.7},56,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 35215, 'thetvdb': 269654, 'imdb': 'tt2802008'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/73/183661.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/73/183661.jpg'}","<p>In Victorian England, the young and beautiful Alice tells a tale of a strange new land that exists on the other side of a rabbit hole. An invisible cat, a hookah smoking caterpillar and playing-cards that talk are just some of the fantastic things she's seen during this impossible adventure. Surely this troubled girl must be insane, and her doctors aim to cure her with a treatment that will make her forget everything. Alice seems ready to put it all behind her, especially the painful memory of the genie she fell in love with and lost forever -- the handsome and mysterious Cyrus . But deep down Alice knows this world is real, and just in the nick of time the sardonic Knave of Hearts and the irrepressible White Rabbit arrive to save her from a doomed fate. Together the trio will take a tumble down the rabbit hole to this Wonderland where nothing is impossible.</p>",1606705379,"{'self': {'href': 'http://api.tvmaze.com/shows/23'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1313'}}"
24,http://www.tvmaze.com/shows/24/hawaii-five-0,Hawaii Five-0,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,60.0,2010-09-20,http://www.cbs.com/shows/hawaii_five_0/,"{'time': '21:00', 'days': ['Friday']}",{'average': 7.6},98,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 24840, 'thetvdb': 164541, 'imdb': 'tt1600194'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/213/532575.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/213/532575.jpg'}","<p><b>Hawaii Five-0</b> is a contemporary take on the classic series about a new elite federalized task force whose mission is to wipe out the crime that washes up on the Islands' sun-drenched beaches. Detective Steve McGarrett, a decorated Naval officer-turned-cop, returned to Oahu to investigate his father's murder and stayed after Hawaii's former governor persuaded him to head up the new team: his rules, no red tape and full blanket authority to hunt down the biggest ""game"" in town. Joining McGarrett is Detective Danny ""Danno"" Williams, a relocated ex-New Jersey cop - a working man in paradise who prefers skyscrapers to the coastline - but who's committed to keeping the Islands safe for his young daughter; Chin Ho Kelly, an ex-Honolulu police detective and former protégé of McGarrett's father who was wrongly accused of corruption; Dr. Max Bergman, the quirky coroner; Chin's cousin, Kono Kalakaua, a beautiful and fearless native; and Captain Lou Grover, who formerly headed Hawaii's SWAT unit. Joining them is Jerry Ortega, a former classmate of Chin's and the Island's local conspiracy theorist. The state's brash FIVE-0 unit, who may spar and jest among themselves, remain determined to eliminate the seedy elements from the 50th state.</p>",1604847206,"{'self': {'href': 'http://api.tvmaze.com/shows/24'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1809248'}}"
25,http://www.tvmaze.com/shows/25/hellsing,Hellsing,Animation,Japanese,"['Anime', 'Horror', 'Supernatural']",Ended,30.0,2001-10-10,,"{'time': '', 'days': ['Wednesday']}",{'average': 7.8},50,"{'id': 131, 'name': 'Fuji TV', 'country': {'name': 'Japan', 'code': 'JP', 'timezone': 'Asia/Tokyo'}}",,"{'tvrage': 9139, 'thetvdb': 71278, 'imdb': 'tt0325547'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/178/446544.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/178/446544.jpg'}",<p><b>Hellsing </b>is a 13-part anime based on the manga of the same name. The plot is significantly difficult to that of the the manga although the characters are the same. The show mainly focuses on the hellsing institute that houses the anti-hero named Alucard who swore loyalty to the Helsing family many years before. Alucard being the first ever vampire takes on a new apprentice named Sera's.</p>,1574817902,"{'self': {'href': 'http://api.tvmaze.com/shows/25'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/398491'}}"
